,attr_conc.mean,attr_ent.mean,attr_to_inst,can_cor.mean,cat_to_num,ch,class_conc.mean,class_ent,cor.mean,cov.mean,eigenvalues.mean,eq_num_attr,freq_class.mean,g_mean.mean,gravity,h_mean.mean,inst_to_attr,int,iq_range.mean,joint_ent.mean,kurtosis.mean,lh_trace,mad.mean,max.mean,mean.mean,median.mean,min.mean,mut_inf.mean,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,p_trace,pb,range.mean,roy_root,sc,sd.mean,sd_ratio,sil,skewness.mean,sparsity.mean,t_mean.mean,var.mean,vdb,vdu,w_lambda
Satellite_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.11558704196625257,3.545364739480046,0.018,0.7487728786768326,0.0,84.6753285518268,0.005026323643970633,0.10932982407438196,0.6355594015670379,133.1797757275463,205.91928389194604,4.983062651969997,0.5,84.8039607612829,145.19327549256815,83.47555732609219,55.55555555555556,194.5785141452479,23.20138888888889,3.6327542766846324,-0.4527251682821008,1.2761457531398195,16.143866666666668,128.88888888888889,86.04897222222223,86.77777777777777,44.97222222222222,0.021940286869794753,36,0,0,2,0.734920634920635,1,2000,0.0,36,18,0.07578165930827269,160.59153982443857,,0.5606608238419907,-0.2767111972537212,83.91666666666667,1.2761457531398195,0,14.241390016615295,,0.4330103491282161,-0.14363868248805042,0.016340727071698626,86.58856481481482,205.919283891946,1.3453443596914874,1.011899133207297e-06,0.4393391761580093
Creditability-German-Credit-Data,0.01608930709976035,1.5714262204099652,0.02,0.4872183606825404,0.0,24.483002340540782,0.008726008304521011,0.8812908992306927,0.08084265534902027,141.02632801749118,398411.11446211237,58.192563471195804,0.5,124.74045107642618,952.704257012363,94.2050741439744,50.0,3058.0729121653007,132.6875,2.4375727292467384,1.6815927779730486,0.31127202249318375,82.76614500000001,931.9,168.28225,120.225,14.4,0.015144390393918883,20,3,0,2,0.005263157894736842,1,1000,0.0,20,11,0.6108643020548935,102.76292340172105,,0.237381730986182,-0.08448093105860202,917.5,0.31127202249318375,0,143.10020691903836,1.0355741520441644,0.11562489480374566,0.7255502486931924,0.24926198090340174,129.21041666666667,398411.1144621122,4.661371468305608,1.1229499506500834e-09,0.762618269013818
kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.3199912164951302,2.642481673626096,0.0105,0.47196563618102233,0.0,157.428571554659,0.02416327814366976,0.6209879183522203,0.7213235610623512,149896.0306339483,15039088.190940289,6.986731651176955,0.5,0.7726438522739421,13285.127033169507,0.4697269328876085,95.23809523809524,17464.55083908401,137.6002380952381,3.1745885601373964,31.394672224865552,0.28658991227207564,23.404958999999998,16869.353333333333,289.91538809523814,17.24238095238095,0.23809523809523808,0.0888810318409197,21,0,0,2,0.7952380952380953,1,2000,0.0,21,21,0.43043602476763104,28.73054676452947,,0.22275156173575714,-0.2079124917273703,16869.115238095237,0.28658991227207564,0,930.500373774437,1.1359053331202937,0.5361201974412586,4.184401559370706,0.018703515226182348,43.45913571428572,15039088.1909403,1.785867172166209,0.0,0.7772484382642428
shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.06861258098854278,2.877256166389319,0.0045,0.3267734541054021,0.0,19.294954622935702,0.054748826356200125,0.9574067222438781,0.2085532611566453,124.30539359957756,3009.669649018955,3.555208700521425,0.2,,100.76149614269774,,222.22222222222223,124.99983999388829,11.333333333333334,3.5653659772863446,257.7233718164725,7.213717238454394,6.918799999999999,723.8888888888889,30.74827777777778,28.333333333333332,-184.33333333333334,0.2692969113468529,9,0,0,5,0.16666666666666666,4,2000,0.0,9,9,0.6636237701724828,9.684326648973071,,0.9355933492251961,-0.1171718296496605,908.2222222222222,7.153560153108044,2,31.9910341964376,,0.2677593688521837,4.54355812830778,0.020536268623174245,28.57787037037037,3009.669649018954,2.137049743474518,1.4973488479279089e-09,0.11559748231002974
FOREX_usdjpy-day-High,0.46791182113449153,3.5849582713355947,0.005994550408719346,0.4848060849679827,0.0,5.9687099585018775,0.0007501279637273221,0.9999895028950462,0.6806416133930655,192649075.85916555,1929139893.2772515,167.20948579036815,0.5,75.77129954616,16593.807911217216,75.10510853926702,166.8181818181818,125462.3209541878,13830.95353181818,4.578967315058912,2.396800553671248,0.3072526665911648,10132.625586414542,162042.12819090908,27928.28909093881,24040.104372727274,55.393,0.005980459171728695,11,0,0,2,0.6727272727272727,1,1835,0.0,11,10,0.6931399045212425,598.4453215704066,,0.2350369400219829,-0.0019736811690468114,161986.7351909091,0.3072526665911648,0,18785.741569279195,,0.004521716966385985,0.038928231659876585,1.4294046876404358e-05,24506.831329642468,1929139893.2772515,10.361952583690506,7.689659726282385e-11,0.7649630599780172
FOREX_eurnok-day-High,0.5164428732283335,3.58495810038879,0.005443658138268917,0.4280454152204486,0.0,9.255549870641802,0.00044626596065362744,0.9991514205819875,0.747763601533771,12012065.697884988,108632120.85179046,281.0790804618868,0.5,6.919091525306483,4671.291792251517,6.88823815373468,183.7,33330.69479143906,4818.999429,4.5805548223466745,1.8506933510389885,0.2243242035580919,3459.5867181498006,61723.63572400001,11636.109352944473,10890.608178999999,5.8163,0.0035546986241029367,10,0,0,2,0.6444444444444445,1,1837,0.0,10,2,0.6925589901288687,1007.5125293268679,,0.18322287749124624,-0.0007469556931694603,61717.81942400001,0.2243242035580919,0,4661.79498897994,,0.0009674739933485186,0.15888858899595776,5.343082319326838e-06,11051.376083819583,108632120.85179047,9.871733396604265,2.7633159183832624e-13,0.8167771225087538
MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.06671088987188119,3.5849545611419726,0.005,0.553750123377256,0.0,71.18204442078923,0.007544546358129965,1.0,0.2786569998120827,176.6117464218161,1703.766154779501,14.934354288239813,0.5,,48.407456774788294,,200.0,163.77209953469418,33.26901250000001,4.51799485329659,3.768495169255124,0.44225055520896933,22.821328214999998,191.92924,31.192733654999994,29.673669999999998,-88.92190000000001,0.0669597078453843,10,0,0,2,0.22222222222222224,1,2000,0.0,10,8,0.6931471805599453,52.5389815233355,,0.3066391991403263,-0.039929016327110135,280.85114,0.44225055520896933,0,31.57046457957327,,0.04481726002647677,0.6008123940773993,3.5279600915060976e-05,29.983604624999998,1703.7661547795014,4.5396294656122205,3.257194779172688e-09,0.6933608008596737
volcanoes-e4,0.007855181096714355,3.321911524993716,0.0023961661341853034,0.17898071761891896,0.0,1.2557278140163157,0.01223125979046251,0.5750439954896182,0.03434486589380168,1188.4017134302173,54801.417336565406,8.351423413524758,0.19999999999999998,257.65217596343336,207.93853343556472,144.17615943522665,417.3333333333333,476.3100055640528,332.86605108333333,3.828099713872169,-0.27963450460088907,0.2802108027316813,242.17967314099997,671.9280493333333,337.79629990841323,331.47079816666667,10.783353666666665,0.06885580661116524,3,0,0,5,0.0,3,1252,0.0,3,1,0.3985901241715547,47.244464606345275,,0.22003117081952348,0.03488967729835064,661.1446956666667,0.2772262556670777,1,191.1652927179791,,-0.15488087533012257,0.4433134768783021,0.0004232219957765371,337.8341920740248,54801.41733656541,14.737876292592464,2.691552104327786e-08,0.7806160113357395
GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.053937432586971305,3.584956321131737,0.016,0.271740911520044,0.0,39.189009029871876,0.018690404153856324,2.1931881124949864,0.10592625846049702,3.75285893639718e-06,4.523916033817907e-05,14.327897018003423,0.2,,0.01829658332593239,,62.5,0.04290964254639543,0.002847117265625,5.625073252996434,72.48595217137807,0.4646091261451378,0.0017680825063124998,0.05208217125,0.0012934996942187502,0.000657599375,-0.03304059625,0.15307118063028938,32,0,0,5,0.046370967741935484,4,2000,0.0,32,32,1.520202156613488,22.420191223261224,,0.38257813487804376,-0.041004351157292444,0.0851227675,0.2854207178492516,0,0.00538812623594412,1.4950776582074268,-0.15131160908369623,1.4935535476056971,4.38867797542987e-06,0.0008091022302083333,4.523916033817907e-05,8.568408377443548,6.199297696132271e-10,0.6566893853419687
wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.027048361112915146,3.574832550861508,0.0055,0.536443495165871,0.0,9.76845261359656,0.0066702411958742,1.0,0.2450848380850528,15.676528511028012,297.9023563502214,18.03415473805653,0.5,13.381381231387392,7.983820804304735,10.202589841409415,181.8181818181818,67.46837404303494,9.16753818181818,4.51938221151792,5.490593683313802,0.40404402998131533,6.702352081090908,52.29074545454546,15.759060588333336,15.642527272727273,2.2314645454545454,0.05545033934358745,11,0,0,2,0.09090909090909091,1,2000,0.0,11,9,0.6931471805599453,63.46908338487778,,0.28777162350577584,-0.01251401166398962,50.059280909090916,0.40404402998131533,0,7.195983424866074,,0.020095552789656412,1.1876584454861436,0.007987049968260062,15.681280536363635,297.9023563502215,11.751061121040095,1.7591663074730947e-09,0.7122283764942241
Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.11258590586551212,3.545960494841962,0.018,0.708029279276215,0.0,68.0778594191838,0.0038279004194608007,0.10932982407438196,0.6317536443257228,130.17541154466122,202.9640529709299,6.082479199561715,0.5,84.48191598098948,129.7685648071974,83.17142492486656,55.55555555555556,182.38540636728578,22.916666666666668,3.6373157693145535,-0.4743979466262952,1.005235510752591,15.958541666666669,128.19444444444446,85.71258333333333,86.22222222222223,43.388888888888886,0.017974549601790655,36,0,0,2,0.734920634920635,1,2000,0.0,36,18,0.07578165930827269,196.2767370198087,,0.5013054603123964,-0.24383504872532527,84.80555555555556,1.005235510752591,0,14.147675187329948,35.007903184126285,0.39573804801588003,-0.13194956175689332,0.01645238921178234,86.16615740740741,202.96405297092988,1.4981944173689774,1.343435375231508e-06,0.4986945396876036
pc4_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.11375618092642888,2.77851328667429,0.025377229080932786,0.5680919104322599,0.0,26.591266977327134,0.01675339911370053,0.5353247216329435,0.3509771129070362,469154.3929073482,106280594.70562664,10.728397465204013,0.5,1.454861009092415,25643.671109794,0.8231845746621413,39.4054054054054,48282.90249310215,360.8931081081081,3.263940088010266,104.57528281035245,0.47651256542970455,116.14768540540543,41034.6472972973,583.4640334779226,83.70851351351352,0.21675675675675674,0.04989792029696802,37,1,0,2,0.24324324324324323,1,1458,0.0,37,34,0.3710588214839124,54.6839497545777,,0.3227284186985748,-0.10229127527174653,41034.43054054055,0.47651256542970455,0,1837.8290669668515,,0.40444115175437995,6.437016115950555,0.03634396323185577,142.83245372084414,106280594.70562665,2.835914967909477,0.0,0.6772715813014252
blood-transfusion-service-center_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.22206201045932897,2.8825407662002718,0.0053475935828877,0.35924419793165857,0.0,37.43943829063241,0.010159305490259443,0.7916446298452328,0.46599826183085297,5568.266569844439,532947.0217505496,20.080307416122807,0.5,234.43798669735784,749.0272768600212,159.36293555602893,187.0,1558.9391575373093,325.0625,3.634761466250007,10.11314442351075,0.14817996575332137,193.10864999999998,3180.5,356.99498663101605,259.75,63.25,0.03942392979549747,4,0,0,2,0.5,1,748,0.0,4,3,0.5487262431826446,72.11652544920778,,0.12905639374756067,-0.11240614692755081,3117.25,0.14817996575332137,0,374.5345494748774,,0.17854569896364497,2.2540426334608235,0.025117841091412796,267.44944444444445,532947.0217505496,2.841441129379773,0.0,0.8709436062524393
california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.02351793614780488,3.5826973287711557,0.004,0.6265461851065292,0.0,0.007155290192638182,0.009994201882592695,1.0,0.14830189491039372,325.8649048571195,173137.67199079602,11.5115755755069,0.5,,4.453252102008046,,250.0,1057.4587130510163,120.23411522697657,4.49582824699857,291.6087692308092,0.6462534587131294,83.27821156357942,1819.3945637820514,175.24153116205844,140.36291185210894,-7.998987367724868,0.0868690817725849,8,0,0,2,0.07142857142857142,1,2000,0.0,8,5,0.6931471805599453,40.24249106431585,,0.3925601220715451,7.004393609255452e-05,1827.3935511497762,0.6462534587131294,0,153.23517490942103,1.6750914071745155,9.599880081756005e-05,8.966799555238602,0.0027447120023479,145.54325081085233,173137.67199079608,332.45666688301986,1.286212778952609e-10,0.6074398779284549
sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.0164549250272134,3.5793217070792047,0.01,0.7367437518476063,0.0,16.158505466981296,0.004897259680726232,1.0,0.057197935171445724,7057.517731439406,538366.168627764,21.43962371067887,0.5,,587.6639440054157,,100.0,4436.576805397228,599.35,4.5326790974189475,0.9314081680234919,1.1871852443623676,418.278525,2162.6,854.0345500000001,784.275,116.15,0.04664260966025768,20,0,0,2,0.031578947368421054,1,2000,0.0,20,17,0.6931471805599453,75.7393105392429,,0.5427913558864873,-0.01750404954971365,2046.45,1.1871852443623676,0,422.3839305914315,1.0523607901663758,0.012159161398560284,0.10497103953874945,0.004637858343803375,801.4407083333333,538366.1686277637,10.636952430332308,4.163011147155404e-08,0.4572086441135127
student_lifestyle_dataset,0.013122513959147113,3.579626162111203,0.0035,0.4777761845882035,0.0,7.6162033786105905,0.027737056435954505,1.4306865551479404,0.16666021960103655,2.120052183782368,47644.965551986475,6.613362374537042,0.3333333333333333,107.89877275037814,58.386527793693766,37.43430020006791,285.7142857142857,670.9876502303118,144.79,4.793980014751201,-0.9599902890311574,1.8732889088376288,107.384718,292.42857142857144,146.80228000000002,146.7442857142857,1.8914285714285715,0.21633270250794226,7,0,0,3,0.047619047619047616,2,2000,0.0,7,2,0.9916763519658156,15.546856395785946,,0.6716160462606889,-0.0036103772167856477,290.53714285714284,1.8503192033478433,0,83.7195111411415,,-0.03544478671613751,0.0913103058017133,0.01312128392698302,146.76653095238095,47644.96555198648,15.448414438212582,8.908806617017713e-10,0.3429602038485578
steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.09387640356811813,3.183745548386633,0.013910355486862442,0.5518410128594399,0.0,14.99145015649562,0.10279105882318268,2.4106904422724416,0.24536863607275167,9021000703.347752,242991510502.35696,5.786379412398468,0.14285714285714285,,1235066.6003517513,,71.88888888888889,2352744.344126687,129639.66117037035,5.177821339171296,109.18517338767076,5.188064369733134,90501.99069904222,1398296.8505666668,130102.82519640506,90009.40727037039,555.4742111111111,0.416614651487778,27,2,0,7,0.1396011396011396,6,1941,0.0,27,15,1.6709632832639503,6.641943309043785,,2.051135141934297,-0.015251797991009853,1397741.3763555556,3.206143951619878,0,150690.09152629809,,-0.32702525442359087,3.7354669165996084,0.05272271463058277,95119.95278837068,242991510502.3571,10.596374847243307,3.609153673886123e-11,0.04904678690183771
FOREX_eurnok-day-Close,0.48048753547730616,3.584956887118098,0.005988023952095809,0.11872737512415175,0.0,0.9801783550580858,0.0006257200161897556,0.999994655995987,0.7561213370186504,9930245.957184581,98782052.33496104,201.02341279364242,0.5,6.290083204824075,1522.8856332563917,6.2620346852133455,167.0,33352.697275191764,4464.363117272727,4.579977024762721,1.5731794196757738,0.01429773316141998,3206.9436892270915,56279.305203636366,10661.735775404068,9984.007435454547,5.287545454545454,0.004974518351364956,11,0,0,2,0.6727272727272727,1,1837,0.0,11,2,0.6931434763786308,719.6641193984988,,0.014096189603871049,-0.0006050599453279465,56274.01765818183,0.01429773316141998,0,4286.217311816327,,0.0016998355807481852,0.14444417181450708,4.857347563024398e-06,10130.160076199621,98782052.33496103,30.372924626398806,6.25831882913826e-11,0.985903810396129
ar3,0.26808668700993193,1.5128035112690863,0.4603174603174603,0.8272025583648844,0.0,34.524238197843026,0.05403721506388421,0.5491087450260073,0.5613839751664934,1113141.5958915714,174457362.37809423,7.423872084952229,0.5,229.9283946990671,127405.65119212733,44.22177580952303,2.1724137931034484,137963.22645866429,989.4513833448275,1.9879469806623116,7.66694440281354,2.1672037076210366,295.2744343048138,14640.89963,1335.0996763517787,225.74577334482757,4.326650265517241,0.07396527563278195,29,0,0,2,0.5517241379310345,1,63,0.0,29,27,0.38061317843558684,19.45288817390144,,0.68426407256541,-0.5307773011479737,14636.57297973448,2.1672037076210366,1,2669.015554060003,,0.6502194218977918,2.401459667602138,0.026385988417542874,387.49407566843513,174457362.3780943,1.015284070737215,1.625886287011975e-07,0.31573592743459
iris,0.20922243392447845,2.279010448380773,0.02666666666666667,0.7254857576572902,0.0,486.32083931855703,0.2723259420428617,1.584962500721156,0.5898157206151017,0.5943226696495153,1.1423228187919465,1.8824081456478547,0.3333333333333333,3.221721558753249,3.205174566228804,2.9762900261362306,37.5,3.321079768101941,1.7000000000000002,3.0219863138519676,-0.7953739972959732,32.54952196877835,1.074885,5.425000000000001,3.4636666666666667,3.6125000000000003,1.8499999999999999,0.8419866352499612,4,0,0,3,0.5,2,150,1.0,4,1,1.0986122886681096,1.7067062028890772,,1.1872067614531137,-0.6798579850365508,3.5750000000000006,32.27195510404804,0,0.9473104002482852,1.2671845194356142,0.5032506980366628,0.06603417597803579,0.0287147773948895,3.469722222222222,1.1423228187919463,0.7517428073901377,2.3392212858877218e-05,0.023525455410971823
yeast_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.008720906375671873,2.4198349137722843,0.005390835579514825,0.44794739028536257,0.0,68.35686728898759,0.13174096998388005,2.4904176362327273,0.08927313518065981,0.0010782703832369473,0.010407774277617125,12.681226661948235,0.1,0.24510121173336774,0.6716503674144975,0.2393417986058381,185.5,0.5065879121972084,0.08625,4.713866372025434,28.517842925653746,3.3468393827004013,0.05745074999999999,0.9450000000000001,0.3811969339622642,0.3675,0.11875,0.1963861779795773,8,1,0,10,0.03571428571428571,8,1484,0.0,8,8,1.7262259629714785,11.321818870694297,,1.9974794191160723,-0.1978231570589099,0.8262499999999999,1.0279311322713618,1,0.09666403434721249,,3.258179791216267e-05,2.906941484070356,0.1150993173930919,0.37107903587443947,0.010407774277617127,2.928163194879475,7.062502747937568e-08,0.0785185212635946
wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.026633189049406463,3.5709088126437267,0.0055,0.5441445903774386,0.0,14.544613254201572,0.006700567068402286,1.0,0.2444734128138286,15.713672223623908,292.39058120298597,18.083986821155563,0.5,13.360135598722934,9.640016059413925,10.194836120548798,181.8181818181818,66.9802322669525,9.081529090909088,4.515611271792273,10.149487331643146,0.42064289210379274,6.690892930909089,46.88856363636364,15.715273331363637,15.46798181818182,2.2378281818181818,0.05529754085145369,11,0,0,2,0.09090909090909091,1,2000,0.0,11,9,0.6931471805599453,63.576267907397416,,0.2960933352370304,-0.01431668547696939,44.650735454545455,0.42064289210379274,0,7.143911757113485,,0.021947562025868436,1.356994996258532,0.00792768227609964,15.62462961590909,292.3905812029861,9.63673610932192,1.7135713131599318e-09,0.7039066647629696
pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.0274908668893398,1.2747016622586913,0.013,0.6935150553161664,0.0,64.59396273295418,0.00832805137722996,1.0,0.09867972981764443,17.06812808404202,174.8174782679801,30.073733154332782,0.5,15.649047581000907,23.855558450809735,15.146037402351968,76.92307692307692,93.70202946424443,5.971153846153846,2.2414500537913224,45.62956781797958,0.926645411061676,1.596646153846154,100.03846153846153,19.506249999999998,15.461538461538462,12.73076923076923,0.03325160846736874,26,0,0,2,0.03076923076923077,1,2000,0.0,26,26,0.6931471805599453,37.335037642152315,,0.48096313195018536,-0.11318267709224165,87.3076923076923,0.926645411061676,0,11.034979891059635,,0.08569954845805867,5.349479735559594,0.020064858079280577,16.249166666666667,174.81747826798014,5.196447683075906,1.5040704562368014e-08,0.5190368680498146
FOREX_eurjpy-day-Close,0.4426386466513927,3.58495515007734,0.006004366812227074,0.0803419675912125,0.0,0.844667997789459,0.0005438218766965308,0.9996560873907868,0.64651703218316,152108458.45391333,1549710993.4480016,231.3398187794936,0.5,91.38741662462863,5608.59328225324,90.89967106192422,166.54545454545453,123190.84488072741,13753.946806818187,4.58029007869544,1.6814281159894522,0.006496767296285623,9992.770311032727,150174.85809999998,39918.87284671496,38495.7580909091,68.68481818181819,0.004321158772686815,11,0,0,2,0.5272727272727272,1,1832,0.0,11,10,0.6929087985045101,828.6281943484993,,0.006454831756427439,-0.00024595809830973314,150106.1732818182,0.006496767296285623,0,16842.004367222027,,-2.749075944719516e-05,-0.18513956234163437,1.227433912661674e-05,38086.8975351405,1549710993.448001,29.059430567644018,7.041481793584989e-11,0.9935451682435725
california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.02299869178378642,3.5829019218169234,0.004,0.6396080901004788,0.0,3.3586008340005984,0.009998834990682135,1.0,0.13721944857780374,233.22824392365152,211068.4618675086,11.50128994548472,0.5,,106.43753321000409,,250.0,1032.9857373582413,120.77032055928665,4.49595515282493,283.9283488034872,0.6923294577843065,83.10431185701604,4542.525414285714,172.31424088597797,139.72049014636633,-9.155469896546105,0.08694676899199372,8,0,0,2,0.07142857142857142,1,2000,0.0,8,5,0.6931471805599453,40.20799384905086,,0.40909850892198224,-0.00046057024935393766,4551.68088418226,0.6923294577843065,0,166.8509344719543,1.1513578551906107,0.0024558194068838566,9.689961710505582,0.002788272527345824,144.36459384920806,211068.46186750862,13.584524426803647,3.53012304527356e-11,0.5909014910780177
jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.022124882446037494,3.5602970231863895,0.027,0.5422084142408504,0.0,53.68950526496842,0.0035340838057164375,1.0,0.06593531256024979,14.585177081930807,462.6562712995808,37.490260978168195,0.5,,51.12536058092113,,37.03703703703704,217.44285650882415,16.561154832407404,4.53362342919401,8.650696682125007,0.4164104611549465,12.144467398256666,61.791546611111116,24.707352922674502,23.644590327777777,-7.0394861884814794,0.02667359399237932,54,0,0,2,0.034241788958770086,1,2000,0.0,54,37,0.6931471805599453,132.47646455905306,,0.29398996447357767,-0.04289155277961046,68.83103279959259,0.4164104611549465,0,12.123180196662306,,0.021794411599327712,-0.012243377104389809,9.103596341902439e-05,23.930262037323228,462.6562712995811,5.890396232066614,9.109739227182914e-08,0.7060100355264223
Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.00836012535358104,3.584948611802286,0.012,0.31665995573350914,0.0,3.9374411172707307,0.001595138979470382,1.0,0.08323642857661621,0.03071386535733965,0.5881484419842875,77.77058383011712,0.5,,0.33315955725870106,,83.33333333333333,5.207123420743505,0.9648361038416624,4.572090279631546,8.906736699179724,0.1114489021244272,0.7067644668151697,3.8516515443722406,0.5443214699266389,0.48887022669805447,-0.825490705203265,0.012858332170739653,24,0,0,2,0.018115942028985508,1,2000,1.0,24,15,0.6931471805599453,277.80354654083163,,0.10027352756514797,-0.003827423298489617,4.677142249575506,0.1114489021244272,0,0.7101355995268618,1.02909054050438,0.0015972971898363763,1.4990273681450457,6.152285538989421e-05,0.5006205861129026,0.5881484419842878,22.101780790278518,7.977501589309099e-08,0.899726472434852
FOREX_eurgbp-day-High,0.4530894598541017,3.5849545309729494,0.005994550408719346,0.4899754929502723,0.0,1.6488544092471942,0.0005391359400281785,0.9996398559365695,0.679257037614221,77790433.7856407,790828165.3310708,232.82494835046802,0.5,0.5985027215433079,5592.064138529755,0.597130689599565,166.8181818181818,86662.78533882147,9051.207336818183,4.580300861395956,1.52645095553367,0.3159210375508322,6752.661897625635,108003.86486,25296.44209870349,23615.92743818182,0.5053727272727273,0.004293525513562344,11,0,0,2,0.5272727272727272,1,1835,0.0,11,2,0.692897547717783,833.967562123209,,0.24007598369186237,-0.0010833377994740273,108003.35948727271,0.3159210375508322,0,12038.938236212312,,0.0013936187127717669,0.06446157381809274,2.4432449412814504e-05,23819.62606488151,790828165.3310714,20.594920207876008,8.661103296398387e-11,0.7599240163081377
meta_features,0.1776934586732776,1.5210892098230298,0.41333333333333333,0.49467715557901165,0.0,0.5473792832884209,0.1114720247687896,2.9249153946799415,0.19957220157035685,24079165.641794175,808031238.3166755,11.870896965566677,0.1,,58235.215597022056,,2.4193548387096775,56276.493071656405,495.79733246046993,4.199610806025561,34.426476508440814,4.352378867085672,262.7879267953769,79499.48934246451,2173.0277845117666,192.72739853517191,7.550093241548386,0.24639379847741064,31,0,0,10,0.12473118279569892,9,75,2.0,31,30,2.027396859198781,5.173407038742832,,2.5387787418136876,0.051970105478529996,79491.93924922295,1.1875421210674024,9,10252.051735887946,,-0.6427494647225568,4.924799863522942,0.03877010855793262,207.40117291155553,808031238.3166764,6.73581471662236,0.0,0.038270092776462726
German-Credit-Data-Creditability-Preprocessed-Dataset,0.01295628885518695,1.0406390945882165,0.033,0.516259039155671,0.0,24.48302415563493,0.006639039261072356,0.8812908992306927,0.07548346060666276,52.24287176191341,241461.07712597464,93.17852853969175,0.5,75.3810585976393,952.7042681215678,56.885064233549265,30.303030303030305,3058.0607740594505,80.47727272727273,1.912471903923711,11.09652843716057,0.3633700023673315,50.11637272727273,564.6666666666666,101.78236363636366,72.65151515151516,8.636363636363637,0.009458089895198168,33,20,0,2,0.011363636363636364,1,1000,0.0,33,20,0.6108643020548935,109.02634846138908,,0.2665233955099366,-0.08448073404572695,556.030303030303,0.3633700023673315,0,86.74937546014485,1.0416354125045573,0.11562561150427192,2.0891109871097995,0.3801959852311898,78.08464646464647,241461.07712597452,4.661355688161311,1.0587273879780652e-09,0.7334766044900634
maternal_health_risk,0.09477773033105971,2.4623160182674395,0.005917159763313609,0.47172621503396445,0.0,76.35443771775235,0.04285762650890518,1.565985004803205,0.28113487060495224,32.29791509846033,131.87225731150855,8.08771135594381,0.3333333333333333,65.75083824280297,24.91187652349459,64.55583703673042,169.0,37.961646207578355,12.683333333333332,3.8346757889489624,1.676528764296697,1.000332751267579,8.796759999999999,90.33333333333333,66.87057034845496,67.91666666666667,40.0,0.19362523412168184,6,0,0,3,0.06666666666666667,2,1014,0.0,6,5,1.0854580908784939,11.716916932015286,,0.5447947359291819,-0.12275393417233926,50.333333333333336,0.9345690193766335,0,9.75295206366732,,0.006779050705406335,0.508342446219535,0.05859064466831373,66.31908469945354,131.87225731150855,4.889184779843096,0.0,0.4850146249465242
shuttle_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.06865129341159114,2.924344287332728,0.0045,0.5142066704172514,0.0,2.9523481986775897,0.05392554934094109,0.9574067222438781,0.24031924474439348,674.0321647976766,14214.150463731865,3.5587705488789165,0.2,,138.9226412697603,,222.22222222222223,125.28108951192598,11.333333333333334,3.61272362804298,450.26927768840346,8.426714717953159,6.918799999999999,1994.6666666666667,31.19822222222222,28.22222222222222,-260.6666666666667,0.26902738153362554,9,0,0,5,0.1388888888888889,4,2000,0.0,9,9,0.6636237701724828,9.870061889842303,,1.6073526200066393,-0.03800731515401114,2255.3333333333335,6.162785523542143,2,56.14774090397874,,0.15659282152594198,8.394323491351706,0.019848772815965175,28.636111111111113,14214.150463731865,2.0496146894414915,4.674675997351579e-10,0.041032503063000096
olindda_outliers,0.07466324865825301,1.999611779932601,0.02666666666666667,0.7442906947018475,0.0,32.02839867423668,0.25873234767638886,1.91030833266923,0.06970729162026082,33.912466440203346,486.77998671262174,2.7077200355172604,0.25,,45.90077255487328,,37.5,45.898243262676665,40.86490400000001,3.204415737108188,-1.504689453589696,3.2354548225569495,30.2453328135,44.749173500000005,7.9367483199999995,7.0070105,-31.547921000000002,0.7055043754936432,2,0,0,4,0.0,2,75,0.0,2,0,1.3241248347898469,1.8343010325534375,,1.1289692361430868,-0.5675384458284318,76.29709450000001,2.53525341180422,1,22.059896966963777,,0.3982320055213621,-0.02696745447789734,0.005001957190897283,8.142825877777774,486.77998671262174,1.8181996793569408,0.00015312500372079087,0.16637155574413107
